,Huc_8,Watershed,Huc_12,Huc_12Name,Type,Category,Scientific_Name,Common_Name,Global_Rank,State_Rank,Fed_Status,State_Status,Habitat,Wet_Habitat_Flag
1157,5130108,Caney Fork River,51301080205,Cane Creek Lower,Nonvascular Plant,Non-Vascular Plant,Lejeunea sharpii,Sharp's Lejeunea,G2G3,S1S2,--,E,"Calcareous Bluffs, Rock & Logs Of Wet Sinks",Possible
1158,5130108,Caney Fork River,51301080205,Cane Creek Lower,Invertebrate Animal,Insect,Pseudanophthalmus vanburenensis,A Cave Obligate Beetle,G1,S1,--,"Rare, Not State Listed",Terrestrial cave obligate; middle Cumberlands.,Upland
1159,5130108,Caney Fork River,51301080205,Cane Creek Lower,Invertebrate Animal,Insect,Litocampa sp. 5,A Cave Dipluran From TN,G2,S1,--,"Rare, Not State Listed","Terrestrial cave obligate, Cumberland Plateau escarpment.",Upland
1160,5130108,Caney Fork River,51301080301,Laurel Creek,Vascular Plant,Flowering Plant,Potamogeton tennesseensis,Tennessee Pondweed,G2G3,S2,--,T,Slow Acidic Streams,Aquatic
1161,5130108,Caney Fork River,51301080301,Laurel Creek,Invertebrate Animal,Crustacean,Cambarus pristinus,Pristine Crayfish,G2,S2,--,E,Under cover in small-large size streams; headwaters of Caney Fork River & abutting Sequatchie River tributaries; Cumberland Plateau.,Aquatic
1162,5130108,Caney Fork River,51301080301,Laurel Creek,Vascular Plant,Flowering Plant,Helenium brevifolium,Shortleaf Sneezeweed,G4,S1,--,E,"Rocky, Sandy Streamsides",Possible
1163,5130108,Caney Fork River,51301080301,Laurel Creek,Vertebrate Animal,Bird,Vermivora chrysoptera,Golden-winged Warbler,G4,S3B,--,T,Early successional habitats in foothill regions of Appalachians.,Upland
1164,5130108,Caney Fork River,51301080301,Laurel Creek,Vertebrate Animal,Mammal,Mustela nivalis,Least Weasel,G5,S2,--,"Rare, Not State Listed","Old fields, hedgerows, and forested areas; Appalachian Mountains, Ridge & Valley, & Cumberland Plateau.",Upland
1165,5130108,Caney Fork River,51301080302,Caney Fork River Headwaters,Invertebrate Animal,Insect,Ophiogomphus alleghaniensis,Allegheny Snaketail,G3T2T3,S1,--,"Rare, Not State Listed","Riffle areas of spring-fed streams; Cumberland Plateau, Ridge & Valley, & Blue Ridge; not watershed specific.",Aquatic
1166,5130108,Caney Fork River,51301080302,Caney Fork River Headwaters,Vascular Plant,Flowering Plant,Schoenoplectus subterminalis,Water Bulrush,G5,S1,--,E,Ponds And Stream Margins,Possible
1167,5130108,Caney Fork River,51301080302,Caney Fork River Headwaters,Vascular Plant,Flowering Plant,Potamogeton tennesseensis,Tennessee Pondweed,G2G3,S2,--,T,Slow Acidic Streams,Aquatic
1168,5130108,Caney Fork River,51301080302,Caney Fork River Headwaters,Invertebrate Animal,Crustacean,Cambarus pristinus,Pristine Crayfish,G2,S2,--,E,Under cover in small-large size streams; headwaters of Caney Fork River & abutting Sequatchie River tributaries; Cumberland Plateau.,Aquatic
1169,5130108,Caney Fork River,51301080302,Caney Fork River Headwaters,Vascular Plant,Flowering Plant,Conradina verticillata,Cumberland Rosemary,G3,S3,LT,T,"Sandy, Rocky River Banks And Bars",Possible
1170,5130108,Caney Fork River,51301080302,Caney Fork River Headwaters,Vascular Plant,Flowering Plant,Sporobolus arcuatus,Cumberland Sand-Grass,G2G3,S2,--,T,Rocky And Sandy River Bars,Possible
1171,5130108,Caney Fork River,51301080302,Caney Fork River Headwaters,Vertebrate Animal,Amphibian,Hemidactylium scutatum,Four-toed Salamander,G5,S3,--,D,"Woodland swamps, shallow depressions, & sphagnum mats on acidic soils; middle & east Tennessee.",Possible
1172,5130108,Caney Fork River,51301080302,Caney Fork River Headwaters,Vertebrate Animal,Reptile,Ophisaurus attenuatus longicaudus,Eastern Slender Glass Lizard,G5T5,S3,--,D,"Dry upland areas including brushy, cut-over woodlands and grassy fields; nearly statewide but obscure; fossorial.",Upland
1173,5130108,Caney Fork River,51301080302,Caney Fork River Headwaters,Vertebrate Animal,Reptile,Pituophis melanoleucus melanoleucus,Northern Pinesnake,G4T4,S3,--,T,"Well-drained sandy soils in pine/pine-oak woods; dry mountain ridges; E portions of west TN, E to lower elev of the Appalachians.",Upland
1174,5130108,Caney Fork River,51301080302,Caney Fork River Headwaters,Vascular Plant,Flowering Plant,Potamogeton amplifolius,Large-leaf Pondweed,G5,S1,--,T,Lakes And Streams,Aquatic
1175,5130108,Caney Fork River,51301080302,Caney Fork River Headwaters,Vascular Plant,Flowering Plant,Eupatorium godfreyanum,Godfrey's Thoroughwort,G4,S1,--,S,Dry Woods,Upland
1176,5130108,Caney Fork River,51301080302,Caney Fork River Headwaters,Vascular Plant,Flowering Plant,Danthonia epilis,Bog Oat-grass,G4,S1S2,--,S,Acidic Seeps,Possible
1177,5130108,Caney Fork River,51301080303,Caney Fork River-Clifty Creek,Vertebrate Animal,Reptile,Ophisaurus attenuatus longicaudus,Eastern Slender Glass Lizard,G5T5,S3,--,D,"Dry upland areas including brushy, cut-over woodlands and grassy fields; nearly statewide but obscure; fossorial.",Upland
1178,5130108,Caney Fork River,51301080303,Caney Fork River-Clifty Creek,Vascular Plant,Flowering Plant,Sporobolus arcuatus,Cumberland Sand-Grass,G2G3,S2,--,T,Rocky And Sandy River Bars,Possible
1179,5130108,Caney Fork River,51301080303,Caney Fork River-Clifty Creek,Invertebrate Animal,Insect,Pseudosinella christianseni,A Cave Obligate Springtail,G5,S2,--,"Rare, Not State Listed",Terrestrial cave obligate; portions of Cumberland Plateau & Sequatchie Valley.,Upland
1180,5130108,Caney Fork River,51301080303,Caney Fork River-Clifty Creek,Invertebrate Animal,Crustacean,Cambarus pristinus,Pristine Crayfish,G2,S2,--,E,Under cover in small-large size streams; headwaters of Caney Fork River & abutting Sequatchie River tributaries; Cumberland Plateau.,Aquatic
1181,5130108,Caney Fork River,51301080303,Caney Fork River-Clifty Creek,Vascular Plant,Flowering Plant,Juglans cinerea,Butternut,G3,S3,--,T,Rich Woods And Hollows,Possible
1182,5130108,Caney Fork River,51301080303,Caney Fork River-Clifty Creek,Vascular Plant,Flowering Plant,Conradina verticillata,Cumberland Rosemary,G3,S3,LT,T,"Sandy, Rocky River Banks And Bars",Possible
1183,5130108,Caney Fork River,51301080303,Caney Fork River-Clifty Creek,Invertebrate Animal,Arachnid,Appaleptoneta sp. 1,A Leptonetid Spider From Ghost River Cave,G1,S1,--,"Rare, Not State Listed",Terrestrial cave obligate; reported from the northern Cumberlands.,Upland
1184,5130108,Caney Fork River,51301080303,Caney Fork River-Clifty Creek,Vascular Plant,Flowering Plant,Ribes curvatum,Granite Gooseberry,G4,S1,--,T,Rocky Woods,Upland
1185,5130108,Caney Fork River,51301080303,Caney Fork River-Clifty Creek,Vertebrate Animal,Bird,Vermivora chrysoptera,Golden-winged Warbler,G4,S3B,--,T,Early successional habitats in foothill regions of Appalachians.,Upland
1186,5130108,Caney Fork River,51301080303,Caney Fork River-Clifty Creek,Invertebrate Animal,Arachnid,Hesperochernes mirabilis,Southeastern Cave Pseudoscorpion,G5,S3,--,"Rare, Not State Listed",Terrestrial cave obligate; woodrat debris in caves; middle Tennessee.,Upland
1187,5130108,Caney Fork River,51301080303,Caney Fork River-Clifty Creek,Invertebrate Animal,Other Type,Scoterpes ventus,A Cave Obligate Millipede,G3,S1,--,"Rare, Not State Listed",Terrestrial cave obligate; wet caves of the Cumberland Plateau & Sequatchie Valley.,Upland
1188,5130108,Caney Fork River,51301080303,Caney Fork River-Clifty Creek,Invertebrate Animal,Insect,Pseudosinella sp. 5,A Cave Springtail From Swamp River Cave,G1,S1,--,"Rare, Not State Listed",Terrestrial cave obligate; middle Cumberlands.,Upland
1189,5130108,Caney Fork River,51301080303,Caney Fork River-Clifty Creek,Vertebrate Animal,Bird,Limnothlypis swainsonii,Swainson's Warbler,G4,S3,--,D,"Mature, rich, damp, deciduous floodplain and swamp forests.",Possible
1190,5130108,Caney Fork River,51301080304,Lost Cove,Vascular Plant,Flowering Plant,Gratiola brevifolia,Sticky Hedge-hyssop,G4,S1,--,S,Wet Barrens And Marshes,Possible
1191,5130108,Caney Fork River,51301080304,Lost Cove,Vascular Plant,Flowering Plant,Juglans cinerea,Butternut,G3,S3,--,T,Rich Woods And Hollows,Possible
1192,5130108,Caney Fork River,51301080304,Lost Cove,Vascular Plant,Flowering Plant,Gratiola viscidula,Short's Hedge-hyssop,G4G5,S1,--,S,"Streamsides, Pond Edges, And Other Wet Areas",Possible
1193,5130108,Caney Fork River,51301080305,Caney Fork River-Suggs Branch,Vertebrate Animal,Fish,Typhlichthys subterraneus,Southern Cavefish,G4,S3,--,D,"Aquatic cave obligate; cave streams, karst waters, and water supply wells; reported from all karst regions excluding RV & BR.",Aquatic
1194,5130108,Caney Fork River,51301080305,Caney Fork River-Suggs Branch,Invertebrate Animal,Insect,Aloconota diversiseta,A Rove Beetle,G1,S1,--,"Rare, Not State Listed",Terrestrial cave obligate; Cumberland Plateau.,Upland
1195,5130108,Caney Fork River,51301080305,Caney Fork River-Suggs Branch,Vertebrate Animal,Mammal,Myotis grisescens,Gray Myotis,G4,S2,LE,E,Cave obligate year-round; frequents forested areas; migratory.,Upland
1196,5130108,Caney Fork River,51301080305,Caney Fork River-Suggs Branch,Vascular Plant,Flowering Plant,Conradina verticillata,Cumberland Rosemary,G3,S3,LT,T,"Sandy, Rocky River Banks And Bars",Possible
1197,5130108,Caney Fork River,51301080305,Caney Fork River-Suggs Branch,Invertebrate Animal,Insect,Trechus cumberlandus,Cumberland Ground Beetle,G2,S2,--,"Rare, Not State Listed","Terrestrial associate of caves, springs, sinkholes; escarpment of the Cumberland Plateau, generally.",Upland
1198,5130108,Caney Fork River,51301080305,Caney Fork River-Suggs Branch,Invertebrate Animal,Other Type,Scoterpes ventus,A Cave Obligate Millipede,G3,S1,--,"Rare, Not State Listed",Terrestrial cave obligate; wet caves of the Cumberland Plateau & Sequatchie Valley.,Upland
1199,5130108,Caney Fork River,51301080305,Caney Fork River-Suggs Branch,Vascular Plant,Flowering Plant,Hypericum nudiflorum,Early St. Johnswort,G5,S2,--,S,Acidic Wet And/Or Open Areas,Possible
1200,5130108,Caney Fork River,51301080305,Caney Fork River-Suggs Branch,Invertebrate Animal,Insect,Pseudanophthalmus sp. 27,Rumbling Falls Cave Beetle,G1,S1,--,"Rare, Not State Listed",Terrestrial cave obligate; middle Cumberlands; Van Buren & White counties.,Upland
1201,5130108,Caney Fork River,51301080305,Caney Fork River-Suggs Branch,Vertebrate Animal,Mammal,Corynorhinus rafinesquii,Rafinesque's Big-eared Bat,G3G4,S3,--,D,"Caves, hollow trees, abandoned buildings; often associated with forested areas.",Upland
1202,5130108,Caney Fork River,51301080305,Caney Fork River-Suggs Branch,Vascular Plant,Flowering Plant,Spiraea virginiana,Virginia Spiraea,G2,S2,LT,E,Stream Bars And Ledges,Possible
1203,5130108,Caney Fork River,51301080305,Caney Fork River-Suggs Branch,Vertebrate Animal,Fish,Etheostoma akatulo,Bluemask (Jewel) Darter,G1,S1,LE,E,Streams with slow to moderate current over clean sand and fine gravel; Caney Fork River system (above Great Falls Reservoir).,Aquatic
1204,5130108,Caney Fork River,51301080305,Caney Fork River-Suggs Branch,Invertebrate Animal,Crustacean,Orconectes australis,Southern Cave Crayfish,G5,S3,--,"Rare, Not State Listed",Aquatic cave obligate; subterranean streams & pools; Eastern Highland Rim escarpment to the Cumberland Plateau.,Aquatic
1205,5130108,Caney Fork River,51301080305,Caney Fork River-Suggs Branch,Vertebrate Animal,Mammal,Myotis sodalis,Indiana Myotis,G2,S1,LE,E,Hibernates in caves; spring/summer maternity roosts are normally under the bark of standing trees.,Upland
1206,5130108,Caney Fork River,51301080305,Caney Fork River-Suggs Branch,Vascular Plant,Flowering Plant,Platanthera integrilabia,White Fringeless Orchid,G2G3,S2S3,LT,E,Acidic Seeps And Stream Heads,Possible
1207,5130108,Caney Fork River,51301080305,Caney Fork River-Suggs Branch,Invertebrate Animal,Arachnid,Kleptochthonius daemonius,A Cave Obligate Pseudoscorpion,G1G2,S1S2,--,"Rare, Not State Listed",Terrestrial cave obligate; Cumberland Plateau.,Upland
1208,5130108,Caney Fork River,51301080305,Caney Fork River-Suggs Branch,Invertebrate Animal,Insect,Triacanthella copelandi,Copeland's Springtail,G1,S1,--,"Rare, Not State Listed",Terrestrial cave associate; middle Cumberlands; also reported from Great Smoky Mtns.,Upland
1209,5130108,Caney Fork River,51301080305,Caney Fork River-Suggs Branch,Invertebrate Animal,Mollusc,Lithasia geniculata pinguis,Small Geniculate River Snail,G3QT3Q,S2,--,"Rare, Not State Listed","Headwater form of L. geniculata, in small rivers and large streams, on gravel substrates; upper Duck & Caney Fork systems.",Aquatic
1210,5130108,Caney Fork River,51301080305,Caney Fork River-Suggs Branch,Invertebrate Animal,Insect,Litocampa sp. 5,A Cave Dipluran From TN,G2,S1,--,"Rare, Not State Listed","Terrestrial cave obligate, Cumberland Plateau escarpment.",Upland
1211,5130108,Caney Fork River,51301080305,Caney Fork River-Suggs Branch,Vascular Plant,Flowering Plant,Platanthera cristata,Yellow Crested Orchid,G5,S2S3,--,S,Acidic Seeps And Stream Heads,Possible
1212,5130108,Caney Fork River,51301080401,Bridge Creek,Vertebrate Animal,Fish,Typhlichthys subterraneus,Southern Cavefish,G4,S3,--,D,"Aquatic cave obligate; cave streams, karst waters, and water supply wells; reported from all karst regions excluding RV & BR.",Aquatic
1213,5130108,Caney Fork River,51301080401,Bridge Creek,Vertebrate Animal,Amphibian,Aneides aeneus,Green Salamander,G3G4,S3S4,--,"Rare, Not State Listed",Damp crevices in shaded rock outcrops and ledges; beneath loose bark and cracks of trees and sometimes in/or under logs.,Upland
1214,5130108,Caney Fork River,51301080401,Bridge Creek,Vertebrate Animal,Mammal,Corynorhinus rafinesquii,Rafinesque's Big-eared Bat,G3G4,S3,--,D,"Caves, hollow trees, abandoned buildings; often associated with forested areas.",Upland
1215,5130108,Caney Fork River,51301080401,Bridge Creek,Invertebrate Animal,Crustacean,Orconectes australis,Southern Cave Crayfish,G5,S3,--,"Rare, Not State Listed",Aquatic cave obligate; subterranean streams & pools; Eastern Highland Rim escarpment to the Cumberland Plateau.,Aquatic
1216,5130108,Caney Fork River,51301080401,Bridge Creek,Vertebrate Animal,Reptile,Ophisaurus attenuatus longicaudus,Eastern Slender Glass Lizard,G5T5,S3,--,D,"Dry upland areas including brushy, cut-over woodlands and grassy fields; nearly statewide but obscure; fossorial.",Upland
1217,5130108,Caney Fork River,51301080401,Bridge Creek,Vertebrate Animal,Amphibian,Hemidactylium scutatum,Four-toed Salamander,G5,S3,--,D,"Woodland swamps, shallow depressions, & sphagnum mats on acidic soils; middle & east Tennessee.",Possible
1218,5130108,Caney Fork River,51301080402,Calfkiller River Upper,Invertebrate Animal,Crustacean,Donnaldsoncythere tuberosa,A Cave Obligate Shrimp,G2G3,S2?,--,"Rare, Not State Listed",Aquatic cave obligate; Eastern Highland Rim; Putnam & Overton counties; crayfish commensal.,Aquatic
1219,5130108,Caney Fork River,51301080402,Calfkiller River Upper,Vascular Plant,Flowering Plant,Ageratina luciae-brauniae,Lucy Braun's White Snakeroot,G3,S3,--,T,Rockhouses,Possible
1220,5130108,Caney Fork River,51301080402,Calfkiller River Upper,Vascular Plant,Flowering Plant,Eleocharis equisetoides,Horse-tail Spike-rush,G4,S1,--,E,Pond Edges And Open Wetlands,Possible
1221,5130108,Caney Fork River,51301080402,Calfkiller River Upper,Invertebrate Animal,Crustacean,Sagittocythere barri,Ectocommensal Ostracod,G5,S3,--,"Rare, Not State Listed",Aquatic cave obligate; crayfish commensal.,Aquatic
1222,5130108,Caney Fork River,51301080402,Calfkiller River Upper,Vertebrate Animal,Bird,Setophaga cerulea,Cerulean Warbler,G4,S3B,--,D,"Mature deciduous forest, particularly in floodplains or mesic conditions.",Upland
1223,5130108,Caney Fork River,51301080402,Calfkiller River Upper,Invertebrate Animal,Mollusc,Pleuronaia gibberum,Cumberland Pigtoe,G1,S1,LE,E,"Shallow areas in small-medium rivers in riffles with sand and gravel substrates; tribs of Cumberland River & poss TN R, middle Tenn.",Aquatic
1224,5130108,Caney Fork River,51301080402,Calfkiller River Upper,Vertebrate Animal,Mammal,Myotis leibii,Eastern Small-footed Myotis,G4,S2S3,--,D,"Hibernates in caves & mines; also uses abandoned buildings, bridges, and barns seasonally.",Upland
1225,5130108,Caney Fork River,51301080402,Calfkiller River Upper,Vertebrate Animal,Amphibian,Hemidactylium scutatum,Four-toed Salamander,G5,S3,--,D,"Woodland swamps, shallow depressions, & sphagnum mats on acidic soils; middle & east Tennessee.",Possible
1226,5130108,Caney Fork River,51301080402,Calfkiller River Upper,Vertebrate Animal,Bird,Ixobrychus exilis,Least Bittern,G4G5,S2B,--,D,Marshes with scattered bushes or other woody growth; readily uses artificial wetland habitats.,Possible
1227,5130108,Caney Fork River,51301080402,Calfkiller River Upper,Invertebrate Animal,Crustacean,Orconectes australis,Southern Cave Crayfish,G5,S3,--,"Rare, Not State Listed",Aquatic cave obligate; subterranean streams & pools; Eastern Highland Rim escarpment to the Cumberland Plateau.,Aquatic
1228,5130108,Caney Fork River,51301080402,Calfkiller River Upper,Vertebrate Animal,Mammal,Perimyotis subflavus,Tri-colored bat,G2G3,S2S3,--,T,Generally associated with forested landscapes but may roost near openings.,-
1229,5130108,Caney Fork River,51301080402,Calfkiller River Upper,Vertebrate Animal,Fish,Typhlichthys subterraneus,Southern Cavefish,G4,S3,--,D,"Aquatic cave obligate; cave streams, karst waters, and water supply wells; reported from all karst regions excluding RV & BR.",Aquatic
1230,5130108,Caney Fork River,51301080402,Calfkiller River Upper,Vertebrate Animal,Fish,Notropis rupestris,Bedrock Shiner,G2,S2,--,D,Bedrock pools of some low-gradient streams of the Nashville Basin.,Aquatic
1231,5130108,Caney Fork River,51301080402,Calfkiller River Upper,Invertebrate Animal,Crustacean,Dactylocythere steevesi,A Cave Obligate Shrimp,G4,S2S3,--,"Rare, Not State Listed",Aquatic cave obligate; crayfish commensal; Cumberland Plateau & Eastern Highland Rim generally.,Aquatic
1232,5130108,Caney Fork River,51301080402,Calfkiller River Upper,Vertebrate Animal,Amphibian,Aneides aeneus,Green Salamander,G3G4,S3S4,--,"Rare, Not State Listed",Damp crevices in shaded rock outcrops and ledges; beneath loose bark and cracks of trees and sometimes in/or under logs.,Upland
1233,5130108,Caney Fork River,51301080402,Calfkiller River Upper,Vertebrate Animal,Mammal,Corynorhinus rafinesquii,Rafinesque's Big-eared Bat,G3G4,S3,--,D,"Caves, hollow trees, abandoned buildings; often associated with forested areas.",Upland
1234,5130108,Caney Fork River,51301080403,Calfkiller River Middle,Invertebrate Animal,Mollusc,Pleuronaia gibberum,Cumberland Pigtoe,G1,S1,LE,E,"Shallow areas in small-medium rivers in riffles with sand and gravel substrates; tribs of Cumberland River & poss TN R, middle Tenn.",Aquatic
1235,5130108,Caney Fork River,51301080404,Calfkiller River Middle,Vertebrate Animal,Fish,Typhlichthys subterraneus,Southern Cavefish,G4,S3,--,D,"Aquatic cave obligate; cave streams, karst waters, and water supply wells; reported from all karst regions excluding RV & BR.",Aquatic
1236,5130108,Caney Fork River,51301080404,Calfkiller River Middle,Vertebrate Animal,Mammal,Corynorhinus rafinesquii,Rafinesque's Big-eared Bat,G3G4,S3,--,D,"Caves, hollow trees, abandoned buildings; often associated with forested areas.",Upland
1237,5130108,Caney Fork River,51301080404,Calfkiller River Middle,Vertebrate Animal,Reptile,Ophisaurus attenuatus longicaudus,Eastern Slender Glass Lizard,G5T5,S3,--,D,"Dry upland areas including brushy, cut-over woodlands and grassy fields; nearly statewide but obscure; fossorial.",Upland
1238,5130108,Caney Fork River,51301080404,Calfkiller River Middle,Vertebrate Animal,Mammal,Neotoma magister,Allegheny Woodrat,G3G4,S3,--,D,"Outcrops, cliffs, talus slopes, crevices, sinkholes, caves & karst.",Upland
1239,5130108,Caney Fork River,51301080404,Calfkiller River Middle,Invertebrate Animal,Mollusc,Pleuronaia gibberum,Cumberland Pigtoe,G1,S1,LE,E,"Shallow areas in small-medium rivers in riffles with sand and gravel substrates; tribs of Cumberland River & poss TN R, middle Tenn.",Aquatic
1240,5130108,Caney Fork River,51301080404,Calfkiller River Middle,Vertebrate Animal,Fish,Notropis rupestris,Bedrock Shiner,G2,S2,--,D,Bedrock pools of some low-gradient streams of the Nashville Basin.,Aquatic
1241,5130108,Caney Fork River,51301080404,Calfkiller River Middle,Vertebrate Animal,Amphibian,Cryptobranchus alleganiensis,Hellbender,G3,S3,No Status,E,"Rocky, clear creeks and rivers with large shelter rocks.",Aquatic
1242,5130108,Caney Fork River,51301080404,Calfkiller River Middle,Invertebrate Animal,Crustacean,Orconectes australis,Southern Cave Crayfish,G5,S3,--,"Rare, Not State Listed",Aquatic cave obligate; subterranean streams & pools; Eastern Highland Rim escarpment to the Cumberland Plateau.,Aquatic
1243,5130108,Caney Fork River,51301080405,Calfkiller River Lower,Invertebrate Animal,Mollusc,Pleuronaia gibberum,Cumberland Pigtoe,G1,S1,LE,E,"Shallow areas in small-medium rivers in riffles with sand and gravel substrates; tribs of Cumberland River & poss TN R, middle Tenn.",Aquatic
1244,5130108,Caney Fork River,51301080405,Calfkiller River Lower,Vertebrate Animal,Mammal,Myotis grisescens,Gray Myotis,G4,S2,LE,E,Cave obligate year-round; frequents forested areas; migratory.,Upland
1245,5130108,Caney Fork River,51301080405,Calfkiller River Lower,Vertebrate Animal,Fish,Etheostoma akatulo,Bluemask (Jewel) Darter,G1,S1,LE,E,Streams with slow to moderate current over clean sand and fine gravel; Caney Fork River system (above Great Falls Reservoir).,Aquatic
1246,5130108,Caney Fork River,51301080405,Calfkiller River Lower,Invertebrate Animal,Crustacean,Orconectes australis,Southern Cave Crayfish,G5,S3,--,"Rare, Not State Listed",Aquatic cave obligate; subterranean streams & pools; Eastern Highland Rim escarpment to the Cumberland Plateau.,Aquatic
1247,5130108,Caney Fork River,51301080405,Calfkiller River Lower,Invertebrate Animal,Mollusc,Lithasia geniculata pinguis,Small Geniculate River Snail,G3QT3Q,S2,--,"Rare, Not State Listed","Headwater form of L. geniculata, in small rivers and large streams, on gravel substrates; upper Duck & Caney Fork systems.",Aquatic
1248,5130108,Caney Fork River,51301080405,Calfkiller River Lower,Invertebrate Animal,Arachnid,Kleptochthonius daemonius,A Cave Obligate Pseudoscorpion,G1G2,S1S2,--,"Rare, Not State Listed",Terrestrial cave obligate; Cumberland Plateau.,Upland
1249,5130108,Caney Fork River,51301080501,Rocky River Lower,Vascular Plant,Flowering Plant,Helianthus eggertii,Eggert's Sunflower,G3,S3,DM,S,Barrens And Roadsides,Upland
1250,5130108,Caney Fork River,51301080501,Rocky River Lower,Vascular Plant,Fern and Fern Ally,Woodwardia virginica,Virginia Chainfern,G5,S2,--,S,Acidic Wetlands,Possible
1251,5130108,Caney Fork River,51301080501,Rocky River Lower,Vascular Plant,Flowering Plant,Platanthera integrilabia,White Fringeless Orchid,G2G3,S2S3,LT,E,Acidic Seeps And Stream Heads,Possible
1252,5130108,Caney Fork River,51301080501,Rocky River Lower,Vascular Plant,Flowering Plant,Dichanthelium ensifolium ssp. curtifolium,Short-leaved Panic Grass,G4T3?,S1,--,E,Boggy Areas,Possible
1253,5130108,Caney Fork River,51301080502,Rocky River Upper,Vascular Plant,Flowering Plant,Castanea dentata,American Chestnut,G3,S2S3,--,S,Mesic To Dry Forests,Upland
1254,5130108,Caney Fork River,51301080502,Rocky River Upper,Vascular Plant,Flowering Plant,Hypericum nudiflorum,Early St. Johnswort,G5,S2,--,S,Acidic Wet And/Or Open Areas,Possible
1255,5130108,Caney Fork River,51301080502,Rocky River Upper,Invertebrate Animal,Mollusc,Paravitrea variabilis,Variable Supercoil,G2G3,S2S3,--,"Rare, Not State Listed","In pockets of deep, moist leaf litter on forested hillsides & ravines; escarpment of Cumb. Plateau in Sequatchie Valley & Franklin Co.",Upland
1256,5130108,Caney Fork River,51301080502,Rocky River Upper,Vascular Plant,Flowering Plant,Platanthera integrilabia,White Fringeless Orchid,G2G3,S2S3,LT,E,Acidic Seeps And Stream Heads,Possible
1257,5130108,Caney Fork River,51301080502,Rocky River Upper,Vertebrate Animal,Mammal,Myotis grisescens,Gray Myotis,G4,S2,LE,E,Cave obligate year-round; frequents forested areas; migratory.,Upland
1258,5130108,Caney Fork River,51301080503,Lower Rocky River,Invertebrate Animal,Insect,Pseudanophthalmus sp. 27,Rumbling Falls Cave Beetle,G1,S1,--,"Rare, Not State Listed",Terrestrial cave obligate; middle Cumberlands; Van Buren & White counties.,Upland
1259,5130108,Caney Fork River,51301080503,Lower Rocky River,Vertebrate Animal,Amphibian,Cryptobranchus alleganiensis,Hellbender,G3,S3,No Status,E,"Rocky, clear creeks and rivers with large shelter rocks.",Aquatic
1260,5130108,Caney Fork River,51301080503,Lower Rocky River,Vertebrate Animal,Bird,Ixobrychus exilis,Least Bittern,G4G5,S2B,--,D,Marshes with scattered bushes or other woody growth; readily uses artificial wetland habitats.,Possible
1261,5130108,Caney Fork River,51301080503,Lower Rocky River,Vascular Plant,Flowering Plant,Glyceria acutiflora,Sharp-scaled Mannagrass,G5,S2,--,S,"Swamps,Ponds",Possible
1262,5130108,Caney Fork River,51301080503,Lower Rocky River,Invertebrate Animal,Insect,Triacanthella copelandi,Copeland's Springtail,G1,S1,--,"Rare, Not State Listed",Terrestrial cave associate; middle Cumberlands; also reported from Great Smoky Mtns.,Upland
1263,5130108,Caney Fork River,51301080503,Lower Rocky River,Invertebrate Animal,Insect,Pseudanophthalmus vanburenensis,A Cave Obligate Beetle,G1,S1,--,"Rare, Not State Listed",Terrestrial cave obligate; middle Cumberlands.,Upland
1264,5130108,Caney Fork River,51301080503,Lower Rocky River,Invertebrate Animal,Insect,Trechus cumberlandus,Cumberland Ground Beetle,G2,S2,--,"Rare, Not State Listed","Terrestrial associate of caves, springs, sinkholes; escarpment of the Cumberland Plateau, generally.",Upland
1265,5130108,Caney Fork River,51301080503,Lower Rocky River,Vertebrate Animal,Fish,Typhlichthys subterraneus,Southern Cavefish,G4,S3,--,D,"Aquatic cave obligate; cave streams, karst waters, and water supply wells; reported from all karst regions excluding RV & BR.",Aquatic
1266,5130108,Caney Fork River,51301080503,Lower Rocky River,Vascular Plant,Flowering Plant,Platanthera cristata,Yellow Crested Orchid,G5,S2S3,--,S,Acidic Seeps And Stream Heads,Possible
1267,5130108,Caney Fork River,51301080503,Lower Rocky River,Invertebrate Animal,Arachnid,Kleptochthonius daemonius,A Cave Obligate Pseudoscorpion,G1G2,S1S2,--,"Rare, Not State Listed",Terrestrial cave obligate; Cumberland Plateau.,Upland
1268,5130108,Caney Fork River,51301080503,Lower Rocky River,Vertebrate Animal,Fish,Etheostoma akatulo,Bluemask (Jewel) Darter,G1,S1,LE,E,Streams with slow to moderate current over clean sand and fine gravel; Caney Fork River system (above Great Falls Reservoir).,Aquatic
1269,5130108,Caney Fork River,51301080503,Lower Rocky River,Vertebrate Animal,Mammal,Perimyotis subflavus,Tri-colored bat,G2G3,S2S3,--,T,Generally associated with forested landscapes but may roost near openings.,-
1270,5130108,Caney Fork River,51301080503,Lower Rocky River,Vertebrate Animal,Mammal,Neotoma magister,Allegheny Woodrat,G3G4,S3,--,D,"Outcrops, cliffs, talus slopes, crevices, sinkholes, caves & karst.",Upland
1271,5130108,Caney Fork River,51301080503,Lower Rocky River,Invertebrate Animal,Insect,Pseudanophthalmus macradei,A Cave Obligate Beetle,G1G2,S1S2,--,"Rare, Not State Listed",Terrestrial cave obligate; middle Cumberlands.,Upland
